"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CEP89",2.98715264516716,1.64195817356934,5.46044625228179,0.0030127672364321,0.00447454369996533,-1.85877068573241
"ENO1",4.58148250636121,3.06964208581432,5.46024204054059,0.00301325104746736,0.00447454369996533,-1.85895640511513
"NT5DC1",3.38243579536804,2.12747859845601,5.46016040148227,0.00301344448935523,0.00447454369996533,-1.8590306528186
"CDK5RAP3",4.95848605763418,2.29906931105835,5.46000122683529,0.00301382169210568,0.00447454369996533,-1.85917541866293
"MAP1LC3B2",3.45344529780426,1.15114843260142,5.45770170285708,0.00301927717752746,0.00448203001452633,-1.86126713796346
"RAB30",3.76619831959954,2.48212208876864,5.45696195393913,0.00302103465989066,0.00448376884507369,-1.86194017714215
"NEGR1",4.36160323583238,2.0343497689993,5.45686023387843,0.00302127641880535,0.00448376884507369,-1.86203272954293
"ERC1",4.48529263546295,2.7875787955149,5.45668696701594,0.00302168827605335,0.00448376884507369,-1.86219038346608
"ACACB",4.77370673877313,3.18931493528573,5.45569280332616,0.00302405269244536,0.00448666371024644,-1.86309503630961
"NDUFB1",2.96088213365277,1.88320133639788,5.45476890127812,0.003026251959039,0.00448931279130067,-1.86393586425349
"ZNF33A",3.06951958673847,2.06565444594007,5.45405075647613,0.0030279627397955,0.00449123659969668,-1.86458950957493
"PLEKHA7",4.5646783100398,3.06404068704051,5.45382554851347,0.00302849946982622,0.00449141870525075,-1.86479450397049
"ELMOD2",2.45344529780426,1.31781509926809,5.45294651913007,0.00303059550117843,0.00449145761341156,-1.86559469659569
"ABCB8",2.45344529780426,1.31781509926809,5.45294651913007,0.00303059550117843,0.00449145761341156,-1.86559469659569
"ZNF25",2.45344529780426,1.31781509926809,5.45294651913007,0.00303059550117843,0.00449145761341156,-1.86559469659569
"EPB41L4A",2.45344529780426,1.31781509926809,5.45294651913007,0.00303059550117844,0.00449145761341156,-1.8655946965957
"PRELID2",2.45344529780426,1.31781509926809,5.45294651913007,0.00303059550117844,0.00449145761341156,-1.8655946965957
"PHF21B",4.87119010175648,2.6662112842794,5.45218249707092,0.00303241868707422,0.00449354585560711,-1.8662902748773
"ARFGEF1",3.67388184293088,2.37086790615725,5.45096410306392,0.00303532881344148,0.00449724397457873,-1.8673996717811
"TMEM108",4.41041769211104,2.30062125442552,5.45077781256201,0.00303577405690142,0.00449728952995363,-1.86756931315116
"ACSL3",4.70063918838869,2.64736175318474,5.44952176430633,0.00303877808204661,0.00450112521367996,-1.86871321923945
"SMPD1",3.34525616216687,1.76132601256924,5.44887601474077,0.00304032384985236,0.00450218558358103,-1.86930139192541
"OXCT1",3.34525616216686,1.76132601256924,5.44887601474076,0.00304032384985237,0.00450218558358103,-1.86930139192541
"ZFR",4.01364313084475,2.66836306733676,5.44602942306724,0.00304714894540226,0.00451130556128503,-1.87189479490431
"SLCO1C1",4.17789577337682,3.05359597190262,5.44596061572161,0.00304731414365511,0.00451130556128503,-1.8719574947596
"DGKG",4.97224217190281,3.3461359328418,5.44517541100761,0.00304920007376145,0.00451348169172057,-1.87267304493339
"TNRC6B",4.86285340609697,3.4514331590875,5.4436359198871,0.00305290166338434,0.00451834443428183,-1.87407619359651
"NFIB",5.27048778940463,3.75682926313488,5.44283798074906,0.00305482232921063,0.00452057041352091,-1.87480358129666
"MAOA",2.20344529780426,1.48448176593475,5.44023878549319,0.00306108855021832,0.00452799056167265,-1.87717351601655
"SEC24B-AS1",2.20344529780426,1.48448176593475,5.44023878549319,0.00306108855021833,0.00452799056167265,-1.87717351601655
"UBLCP1",2.20344529780426,1.48448176593475,5.44023878549319,0.00306108855021833,0.00452799056167265,-1.87717351601655
"MED13L",5.29348173299995,3.3874571850824,5.43815260041668,0.00306612894006252,0.00453463719367388,-1.87907630235542
"CTSA",3.80164390420601,2.01721463473534,5.43803316701097,0.003066417796312,0.00453463719367388,-1.87918525274312
"VPS53",4.20469546806885,2.69404640638353,5.43707637930828,0.00306873299667696,0.00453744249304239,-1.88005812490832
"C3",4.12039566608098,1.87346522202699,5.4353060218043,0.00307302227310698,0.00454316550799983,-1.88167351484074
"LIX1",3.61494328133394,1.60122171895827,5.43492490274405,0.00307394658313479,0.00454329388734675,-1.88202132417511
"RUFY1",3.61494328133394,1.60122171895827,5.43492490274405,0.00307394658313479,0.00454329388734675,-1.88202132417511
"EEF1A1",5.09453983994552,2.65001867716291,5.43120266897273,0.0030829911707829,0.0045560411608546,-1.88541919302289
"WBP4",3.5573549220576,1.4357849740192,5.42828135858618,0.00309011155781785,0.00456594176798634,-1.88808715022651
"ALDH1L1",5.04439411935845,3.63491000425708,5.42686504938415,0.00309357063009434,0.0045704304652129,-1.88938101428252
"KCTD3",3.92899049756379,1.80966349918793,5.42574120817119,0.00309631864751149,0.00457386757324707,-1.89040787447979
"RP11-774D14.1",3.37595643449894,1.77155943667993,5.42509357247015,0.00309790355198543,0.00457496305145528,-1.89099969498496
"KDSR",3.37595643449894,1.77155943667993,5.42509357247015,0.00309790355198543,0.00457496305145528,-1.89099969498496
"EXOC6B",4.63669072734157,3.24740230629493,5.42410757348653,0.00310031833872111,0.00457790609351171,-1.89190081875306
"RP11-229P13.27",3.87396375672179,1.5413212522406,5.42287994066436,0.00310332800280672,0.00458142594286509,-1.89302294709205
"NIPBL",4.66904465622242,2.9525888439211,5.4227908275023,0.003103546606457,0.00458142594286509,-1.89310440911488
"POLK",4.07560662903538,2.18901756673363,5.41874096225392,0.00311350049675115,0.00459498813917462,-1.89680761151798
"RPS6",3.88488058693025,2.1912008208237,5.41870830998204,0.00311358090315316,0.00459498813917462,-1.8968374771791
"RP1-34H18.1",4.61681696483605,2.99077771879308,5.41784177742814,0.00311571563786912,0.00459751321513395,-1.8976301070844
"OSBP2",3.68461690483286,2.02068688530486,5.41595799367723,0.0031203623549916,0.00460256454019461,-1.89935355721875
"TMEM117",3.52944684452678,1.96896353186951,5.41542098043818,0.00312168849594252,0.00460256454019461,-1.89984494566159
"RBL2",3.35021985907054,1.61673995302352,5.41524454398043,0.00312212434620976,0.00460256454019461,-1.90000639994655
"ZNF224",2.69740888165397,1.64913629388466,5.4147352154984,0.00312338294021336,0.00460256454019461,-1.90047250056882
"INVS",4.57851900600598,2.50289565090412,5.41466010784217,0.00312356858814512,0.00460256454019461,-1.90054123643008
"RABL3",2.19615871138938,1.23205290379646,5.41422129236512,0.00312465349337083,0.00460256454019461,-1.90094283896903
"RBM48",2.19615871138938,1.23205290379646,5.41422129236512,0.00312465349337083,0.00460256454019461,-1.90094283896903
"ASMTL",2.19615871138938,1.23205290379646,5.41422129236512,0.00312465349337083,0.00460256454019461,-1.90094283896903
"FAM58A",2.19615871138938,1.23205290379646,5.41422129236512,0.00312465349337083,0.00460256454019461,-1.90094283896903
"PVRL1",2.19615871138938,1.23205290379646,5.41422129236512,0.00312465349337083,0.00460256454019461,-1.90094283896903
"CRISPLD2",2.19615871138938,1.23205290379646,5.41422129236512,0.00312465349337083,0.00460256454019461,-1.90094283896903
"CCNDBP1",2.19615871138938,1.23205290379646,5.41422129236511,0.00312465349337083,0.00460256454019461,-1.90094283896903
"LL22NC03-2H8.5",2.19615871138938,1.23205290379646,5.41422129236511,0.00312465349337083,0.00460256454019461,-1.90094283896903
"PABPN1",4.20040204207049,2.87685666292563,5.41197854810211,0.00313020527255874,0.00461011635771173,-1.90299576988725
"CACNA1C",4.52375491008965,2.40415892854351,5.41076045233002,0.00313322546121098,0.00461393814524146,-1.90411103818277
"ATP1A1",2.9336950432089,1.62413897291659,5.40657513965726,0.0031436288416825,0.00462674619265533,-1.90794446520859
"PIAS3",2.9336950432089,1.62413897291659,5.40657513965726,0.0031436288416825,0.00462674619265533,-1.90794446520859
"PGM1",2.9336950432089,1.62413897291659,5.40657513965726,0.0031436288416825,0.00462674619265533,-1.90794446520859
"ARMCX3",2.9336950432089,1.62413897291659,5.40657513965726,0.0031436288416825,0.00462674619265533,-1.90794446520859
"SMAP1",3.15795846778051,2.09513407295408,5.40395510885973,0.00315016211361265,0.00463573293539906,-1.91034533685953
"RFX4",5.36126920131821,4.16005300785516,5.40358996635766,0.00315107389609196,0.00463644586012989,-1.91068000479316
"ZNRF2",3.14216717334513,1.443629682962,5.4031203177507,0.00315224709324726,0.0046375431812519,-1.91111048153404
"NR2F6",3.09239933656967,1.42704040403685,5.40209199156004,0.00315481768048321,0.004640695747457,-1.91205313550147
"KIAA1217",3.79373142062517,2.01457714020839,5.40089144094361,0.00315782191292168,0.00464448525893998,-1.91315383423098
"ATG2B",3.40540327902572,1.7813750515222,5.40006851882111,0.00315988312092165,0.00464688694253184,-1.91390841751687
"CRADD",4.34239933656967,3.09370707070351,5.39797230991118,0.00316514074275038,0.00465398794671928,-1.91583093468266
"ADIRF",4.4491518718059,2.45977327283743,5.39717808627858,0.00316713546967418,0.00465628995202775,-1.91655949386169
"CRIP2",4.33933242550324,2.19644414183441,5.39517447390885,0.00317217420648744,0.00466283311237858,-1.91839780636034
"UROD",3.18872187554087,1.45914791702724,5.39455467794934,0.00317373479584478,0.00466283311237858,-1.91896657124212
"MGAT4A",3.18872187554087,1.45914791702724,5.39455467794934,0.00317373479584478,0.00466283311237858,-1.91896657124212
"ZC3H15",3.18872187554087,1.45914791702724,5.39455467794934,0.00317373479584478,0.00466283311237858,-1.91896657124212
"DIAPH1",3.18872187554087,1.45914791702724,5.39455467794934,0.00317373479584478,0.00466283311237858,-1.91896657124212
"GPBP1",4.61888982224726,2.62011196447093,5.39430056300993,0.00317437489511383,0.004663142108311,-1.9191997775791
"UBE2D2",3.36771237310465,2.26881141621517,5.39227469268093,0.00317948337049345,0.00467001415592986,-1.92105925083325
"CUL5",4.1467100996651,2.52847732506865,5.39185981608071,0.00318053072491409,0.00467092019021627,-1.92144011505806
"B4GALT5",3.53492780416547,1.92830926805516,5.39142060888078,0.00318163994432894,0.00467191682175788,-1.92184333891459
"CASC2",3.46091893522009,2.29988027025365,5.38917098528529,0.00318732852011039,0.0046796365958319,-1.923909037727
"RHOU",3.03894173461141,1.40922120338409,5.38811488470016,0.00319000318759529,0.00468139949128073,-1.92487901428846
"SEC24A",3.03894173461141,1.40922120338409,5.38811488470016,0.00319000318759529,0.00468139949128073,-1.92487901428846
"SLC25A17",3.03894173461141,1.40922120338409,5.38811488470016,0.00319000318759529,0.00468139949128073,-1.92487901428846
"SMARCA1",3.85837292909765,2.03612430969922,5.38801546989329,0.00319025510032532,0.00468139949128073,-1.92497032917271
"TRPM7",3.77664073511122,2.33936226875891,5.38720898618064,0.00319229955998459,0.00468376608868597,-1.92571114999916
"TESK1",3.20344529780426,1.31781509926809,5.38416338971099,0.00320003415415818,0.00469099638688252,-1.92850951983797
"EFNB2",3.20344529780426,1.31781509926809,5.38416338971099,0.00320003415415818,0.00469099638688252,-1.92850951983797
"SNRPA1",3.20344529780426,1.31781509926809,5.38416338971098,0.00320003415415819,0.00469099638688252,-1.92850951983798
"KSR1",2.52219705967923,1.34073235322641,5.38407697256803,0.00320025394061791,0.00469099638688252,-1.92858893918199
"SYCP2",2.52219705967923,1.34073235322641,5.38407697256803,0.00320025394061791,0.00469099638688252,-1.92858893918199
"DCAF16",2.52219705967923,1.34073235322641,5.38407697256803,0.00320025394061792,0.00469099638688252,-1.92858893918199
"IGIP",2.52219705967923,1.34073235322641,5.38407697256803,0.00320025394061792,0.00469099638688252,-1.92858893918199
"ACTB",4.90637085108787,3.46593897408446,5.38271242125127,0.00320372678747297,0.00469545260625176,-1.92984311854559
"CCDC84",3.89270110943112,1.54756703647704,5.38077774851339,0.00320865822452139,0.00470176596735645,-1.93162170895372
"PSPC1",4.12396375672179,1.87465458557393,5.38068255351627,0.0032089011049101,0.00470176596735645,-1.93170923619883
"ZNF428",3.7617809780285,1.75392699267617,5.37999465880653,0.00321065684173393,0.00470370331255915,-1.93234175657821
"PPP4C",3.23245329616604,1.47372505723563,5.37894747565081,0.00321333177336847,0.00470635120694491,-1.93330475836119
"GTF3C5",3.23245329616604,1.47372505723563,5.37894747565081,0.00321333177336847,0.00470635120694491,-1.9333047583612
"MRPS6",4.22116188048417,2.23753598388323,5.37798515150421,0.00321579225323136,0.00470931919929278,-1.9341898452884
"HMBOX1",4.62249987182405,3.01755593951015,5.37743412722665,0.003217202115704,0.00471074803716443,-1.93469669655859
"MSRA",4.60264228183375,3.157177368027,5.37613373425606,0.00322053221365373,0.00471498779087073,-1.93589299571169
"RAP1B",3.66840088329219,1.61904091961102,5.3743436139684,0.00322512306227763,0.00471907094326915,-1.93754017108378
"YEATS2",3.43369504320891,1.79080563958326,5.37419837850137,0.00322549586315981,0.00471907094326915,-1.93767382700493
"SPATA5",3.43369504320891,1.79080563958326,5.37419837850137,0.00322549586315981,0.00471907094326915,-1.93767382700493
"NAPEPLD",3.43369504320891,1.79080563958326,5.37419837850137,0.00322549586315981,0.00471907094326915,-1.93767382700493
"AC004158.3",3.43369504320891,1.79080563958326,5.37419837850137,0.00322549586315981,0.00471907094326915,-1.93767382700493
"EFCAB7",2.92568746970707,1.37146978174931,5.37302102272737,0.00322851985740195,0.00472094884808776,-1.93875741154819
"LPAR1",2.92568746970707,1.37146978174931,5.37302102272737,0.00322851985740195,0.00472094884808776,-1.93875741154819
"FAM188A",2.92568746970707,1.37146978174931,5.37302102272737,0.00322851985740195,0.00472094884808776,-1.93875741154819
"RP5-1187M17.10",2.92568746970707,1.37146978174931,5.37302102272737,0.00322851985740195,0.00472094884808776,-1.93875741154819
"FKBP2",4.1711751717069,1.6403917239023,5.3707391038384,0.00323439038491802,0.00472889579252938,-1.94085808611645
"SRSF6",3.60712275883306,1.95237425294435,5.36844768582643,0.00324029799343666,0.00473689480312419,-1.94296817003614
"PARP4",3.48289214233104,1.16096404744368,5.36703769259362,0.00324393947088412,0.00474157931551835,-1.94426691293596
"SLX4IP",3.53112121211054,1.92704040403685,5.36458540416555,0.00325028427799186,0.00475021341813196,-1.94652631378016
"CTD-2215E18.1",3.8122454324539,2.06322972784521,5.3632558712479,0.003253730283072,0.00475460923519613,-1.94775159001679
"ARHGAP21",5.03220351705085,3.44660507161299,5.36218320085553,0.00325651366188395,0.00475803571659586,-1.94874030953273
"ZMYM2",4.31293531988788,2.91436775553142,5.36181442081377,0.00325747122411308,0.0047584834219508,-1.94908026134901
"MFHAS1",4.62537378153351,2.88987061620586,5.36172740226003,0.00325769722195857,0.0047584834219508,-1.9491604800196
"RP11-507B12.2",4.40689059560852,2.46896353186951,5.36063490332012,0.00326053614588136,0.00476198912139087,-1.95016768978951
"CHST12",3.37744375108173,1.62581458369391,5.35905860116001,0.00326463739297307,0.00476733724276686,-1.95162120059105
"CSPG5",3.27368437626202,1.48746875060096,5.35823463396217,0.00326678361891553,0.00476982939917016,-1.9523811078053
"SYF2",2.98120312590145,1.38997500048077,5.35680300209727,0.0032705166067649,0.00477271085183581,-1.95370164162234
"PCNXL2",2.98120312590145,1.38997500048077,5.35680300209727,0.0032705166067649,0.00477271085183581,-1.95370164162234
"GARS",2.98120312590145,1.38997500048077,5.35680300209727,0.0032705166067649,0.00477271085183581,-1.95370164162234
"ARHGDIA",2.98120312590144,1.38997500048077,5.35680300209727,0.00327051660676491,0.00477271085183581,-1.95370164162234
"PHF3",3.79965122642886,2.41279103398991,5.3557622532634,0.00327323351563053,0.00477603330346843,-1.95466178949311
"VPS54",3.83148250636121,2.06964208581432,5.35200877944441,0.0032830541646043,0.00478572723421396,-1.9581257196867
"SEPT4",4.06346925597387,2.18497177571313,5.35180611995407,0.00328358539177266,0.00478572723421396,-1.9583127970081
"ZDHHC11B",3.0276412177506,1.5092137392502,5.35154215153532,0.00328427747843293,0.00478572723421396,-1.95855647715132
"C15orf41",3.0276412177506,1.5092137392502,5.35154215153532,0.00328427747843293,0.00478572723421396,-1.95855647715132
"SAP25",3,1,5.35120176376061,0.00328517017884105,0.00478572723421396,-1.95887071625121
"CEND1",3,1,5.35120176376061,0.00328517017884105,0.00478572723421396,-1.95887071625121
"CNIH4",3,1,5.3512017637606,0.00328517017884106,0.00478572723421396,-1.95887071625121
"RBBP7",3,1,5.3512017637606,0.00328517017884106,0.00478572723421396,-1.95887071625121
"PTGES2",3,1,5.3512017637606,0.00328517017884106,0.00478572723421396,-1.95887071625121
"UEVLD",3,1,5.3512017637606,0.00328517017884106,0.00478572723421396,-1.95887071625121
"PLET1",3,1,5.3512017637606,0.00328517017884106,0.00478572723421396,-1.95887071625121
"PRMT7",3,1,5.3512017637606,0.00328517017884106,0.00478572723421396,-1.95887071625121
"SLC25A12",3.66769517734696,1.72256505911565,5.35082850715254,0.00328614940916631,0.00478651108732105,-1.95921531614933
"SALL3",3.46091893522009,1.79988027025365,5.34779724510111,0.0032941145882659,0.0047974688970047,-1.96201451070293
"FAIM2",3.33347518413836,2.00739901989308,5.34540931952166,0.00330040528381609,0.00480534048972151,-1.96422044563356
"SRSF7",3.33347518413836,2.00739901989308,5.34540931952165,0.0033004052838161,0.00480534048972151,-1.96422044563357
"COL27A1",3.83888616756512,2.61011074624355,5.34391574335145,0.0033043471104935,0.0048104342075479,-1.96560056150814
"NFX1",3.91096404744368,1.55365468248123,5.34050079014104,0.00331338063755465,0.00482195731447682,-1.96875716463892
"ABCC4",3.91096404744368,1.55365468248123,5.34050079014104,0.00331338063755465,0.00482195731447682,-1.96875716463892
"SRI",3.97250742293421,2.07416914097807,5.34041960977027,0.00331359573610499,0.00482195731447682,-1.96883222160313
"CARKD",2.27219705967923,1.50739901989308,5.33992121710572,0.00331491665602877,0.00482323262946388,-1.96929303911092
"ANKRD28",4.21240625180289,2.15413541726763,5.33966554338117,0.00331559452380136,0.00482325990867616,-1.96952944920752
"MCC",4.45743894086015,2.38205360546701,5.33957882221089,0.00331582448468345,0.00482325990867616,-1.96960963830234
"STON2",4.91364036399906,3.48595947702771,5.33871550770468,0.00331811478260795,0.00482594442242576,-1.97040797792718
"NLGN2",4.24683599054214,1.99609402056922,5.33763497675095,0.00332098395950969,0.00482947003895994,-1.9714073198456
"TAOK1",4.75561362771163,2.62768579293112,5.33714033885523,0.00332229836497681,0.00483027820020777,-1.97186484131407
"CDK13",4.83501051111834,2.50791079555307,5.33698918152222,0.00332270015871197,0.00483027820020777,-1.97200466239775
"ULK1",3.69615871138938,1.73205290379646,5.33675587033816,0.00332332043912912,0.00483027820020777,-1.97222048181813
"PIK3C3",3.69615871138938,1.73205290379646,5.33675587033816,0.00332332043912912,0.00483027820020777,-1.97222048181813
"PTN",4.70205335340691,2.54407376670443,5.33650509625324,0.00332398729825669,0.00483060034638161,-1.97245246266241
"SPEN",3.79672458104169,2.74229750924936,5.33631181151906,0.00332450138896543,0.00483070042457144,-1.97263126793935
"MT1M",4.54786128728395,2.99267641133011,5.33397165488955,0.00333073306767967,0.0048381481563803,-1.97479649590266
"SLC30A5",3.31268563226266,1.50046916926784,5.33388197306749,0.0033309721575547,0.0048381481563803,-1.97487948784756
"OSGIN2",3.31268563226266,1.50046916926784,5.33388197306749,0.0033309721575547,0.0048381481563803,-1.97487948784756
"NTRK3",5.27420133780076,3.48478976150238,5.33371753904883,0.003331410587679,0.0048381481563803,-1.97503165846606
"CDR2",3.97272191818895,2.32424063939632,5.33271920839228,0.003334073892519,0.00483852284960869,-1.97595560830038
"BAP1",2.76118390651423,1.17039463550474,5.33119359213393,0.00333814870763886,0.00483852284960869,-1.97736780418304
"RP11-556I14.2",2.76118390651423,1.17039463550474,5.33119359213393,0.00333814870763886,0.00483852284960869,-1.97736780418304
"PHF6",2.76118390651423,1.17039463550474,5.33119359213393,0.00333814870763886,0.00483852284960869,-1.97736780418304
"TGFBR1",2.76118390651423,1.17039463550474,5.33119359213393,0.00333814870763886,0.00483852284960869,-1.97736780418304
"FAM160A2",2.76118390651423,1.17039463550474,5.33119359213393,0.00333814870763886,0.00483852284960869,-1.97736780418304
"ATXN7L3",2.76118390651423,1.17039463550474,5.33119359213393,0.00333814870763886,0.00483852284960869,-1.97736780418304
"CHMP2A",2.76118390651423,1.17039463550474,5.33119359213393,0.00333814870763886,0.00483852284960869,-1.97736780418304
"TMEM178A",2.76118390651423,1.17039463550474,5.33119359213393,0.00333814870763888,0.00483852284960869,-1.97736780418304
"CDC5L",2.76118390651423,1.17039463550474,5.33119359213393,0.00333814870763888,0.00483852284960869,-1.97736780418304
"URGCP",2.76118390651423,1.17039463550474,5.33119359213393,0.00333814870763888,0.00483852284960869,-1.97736780418304
"TTC12",2.76118390651423,1.17039463550474,5.33119359213393,0.00333814870763888,0.00483852284960869,-1.97736780418304
"ALG5",2.76118390651423,1.17039463550474,5.33119359213393,0.00333814870763888,0.00483852284960869,-1.97736780418304
"RNF126",2.76118390651423,1.17039463550474,5.33119359213393,0.00333814870763888,0.00483852284960869,-1.97736780418304
"MAP3K5",4.88187500726708,3.434496341713,5.33111536945131,0.00333835779282679,0.00483852284960869,-1.97744021949566
"CCDC12",2.87595643449894,1.60489277001327,5.32966261459646,0.00334224373264758,0.00484286117778128,-1.97878526175868
"CTD-3184A7.4",2.87595643449894,1.60489277001327,5.32966261459646,0.00334224373264758,0.00484286117778128,-1.97878526175868
"CDH2",4.65084035288667,3.08260087186513,5.32594941578012,0.00335220028527772,0.00485663948394488,-1.98222437647239
"HDAC1",3.49592654816484,1.91530884938828,5.3235621485275,0.00335861991783644,0.00486464105039719,-1.98443636255938
"KPNA4",3.49592654816484,1.91530884938828,5.3235621485275,0.00335861991783644,0.00486464105039719,-1.98443636255938
"PFKP",3.77020438190208,1.90297541914765,5.31963022818464,0.00336922484777133,0.0048793499196902,-1.98808117802134
"TRAF3IP2",3.33621267098575,1.90455214068916,5.31868850731253,0.00337177064151769,0.00488037826012712,-1.98895442919209
"EPS15L1",4.45115595231969,2.87995927595352,5.31780723925888,0.00337415506012507,0.00488037826012712,-1.98977172576948
"PRPF38A",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"AMT",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"GPR62",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"SV2C",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"MEA1",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"RAB1B",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"PHLDA1",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"SLC8A2",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"RP11-109P14.10",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"KIAA1324",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"LINC01125",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"EXOSC7",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"LRTM1",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"ABCE1",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"PEX7",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"KMT2E-AS1",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"NCAPG2",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"CA1",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"ACVR1B",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"CTD-2540M10.1",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"MRPS23",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"NOVA2",2.37744375108173,0.792481250360578,5.31538088204885,0.00338073023070188,0.00488037826012712,-1.9920224671609
"XPO4",3.71816872006765,1.63563019853617,5.31505626976381,0.00338161103800078,0.00488100036747486,-1.99232364174721
"CNTN2",4.81898565065248,2.00256917539778,5.31453218140136,0.00338303367605893,0.00488240428109064,-1.99280991831677
"DPP7",4.87458895063832,2.7711036087264,5.3127849775721,0.003387781549179,0.00488860617217611,-1.99443131967935
"DGKD",4.29696172735989,2.01280259950847,5.31189198067129,0.00339021121600382,0.00489146166138849,-1.99526017000647
"PCDH9",5.17694517074927,7.01299710425802,5.30983248873125,0.00339582250130067,0.00489890628096161,-1.99717211254227
"KMT2E",4.60137493941414,2.57627289683196,5.30792875236632,0.0034010191326429,0.00490575080951548,-1.99893994234523
"NBR1",3.66096404744368,1.72032134914789,5.30733783057988,0.00340263407419744,0.00490742784860325,-1.99948877317278
"TMEM258",3.34968592298455,1.51280259950847,5.30699823964193,0.00340356255687785,0.00490811453244612,-1.99980419555588
"RASSF4",5.0605733393318,3.12557965531813,5.3067885210943,0.00340413610156444,0.00490828926272082,-1.99999899590922
"ANKRD44",4.31221908570928,2.26788838562494,5.30585311789719,0.00340669565529902,0.00491056712254206,-2.00086792854864
"MT-CO1",5.18155453983305,2.67902357712542,5.30505352068204,0.0034088853960859,0.00491056712254206,-2.00161079474633
"TMEM126A",2.58496250072116,1.36165416690705,5.30404564299984,0.00341164788296644,0.00491056712254206,-2.00254728097166
"PDZD8",2.58496250072116,1.36165416690705,5.30404564299984,0.00341164788296644,0.00491056712254206,-2.00254728097166
"TSSC1",2.91843768485951,1.36905318680013,5.30247231431118,0.0034159654760626,0.00491056712254206,-2.00400942613173
"TUBB2A",2.91843768485951,1.36905318680013,5.30247231431118,0.0034159654760626,0.00491056712254206,-2.00400942613173
"CHSY1",2.91843768485951,1.36905318680013,5.30247231431118,0.00341596547606261,0.00491056712254206,-2.00400942613173
"UBQLN1",3.62869392134632,1.70956464044878,5.3021450159263,0.00341686446894615,0.00491056712254206,-2.00431363504309
"AGPS",3.23863996174996,1.32954665391665,5.30176277837749,0.00341791471586368,0.00491056712254206,-2.00466892482085
"C11orf54",3.23863996174996,1.32954665391665,5.30176277837749,0.00341791471586368,0.00491056712254206,-2.00466892482085
"TTC8",3.23863996174996,1.32954665391665,5.30176277837749,0.00341791471586368,0.00491056712254206,-2.00466892482085
"ACSS1",4.47132880782514,3.27276369017796,5.30038795529583,0.00342169535903475,0.00491056712254206,-2.00594697797483
"RGL2",4.03965796879001,2.09655265626334,5.30021448528898,0.00342217273569172,0.00491056712254206,-2.00610825517231
"ZNF83",4.0122511864474,1.73365768732942,5.29985271450285,0.0034231685542103,0.00491056712254206,-2.00644461036099
"TCF4",5.330330912504,3.86835752439612,5.29880247910337,0.00342606138726027,0.00491056712254206,-2.00742115853876
"PEX13",2.04248125036058,0.930827083453526,5.29810666349432,0.00342797956793748,0.00491056712254206,-2.00806823201672
"BZW1",2.04248125036058,0.930827083453526,5.29810666349432,0.00342797956793748,0.00491056712254206,-2.00806823201672
"USP38",2.04248125036058,0.930827083453526,5.29810666349432,0.00342797956793748,0.00491056712254206,-2.00806823201672
"GFM2",2.04248125036058,0.930827083453526,5.29810666349432,0.00342797956793748,0.00491056712254206,-2.00806823201672
"AP1S1",2.04248125036058,0.930827083453526,5.29810666349432,0.00342797956793748,0.00491056712254206,-2.00806823201672
