"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SH3PXD2A",5.99775180869886,4.09865108521931,5.57456651691611,2.50110953425083e-08,7.18456986729091e-06,8.49058893399317
"BCYRN1",5.99661977983201,5.55141716570346,5.57351436097192,2.51625488439682e-08,7.18456986729091e-06,8.48515852547514
"DGKI",5.97937324551001,4.087623947306,5.5574846958856,2.7583036698941e-08,7.32607707658561e-06,8.40255266251794
"MT-CO1",5.9770148117978,5.87869013743926,5.5552926669348,2.79311106391867e-08,7.32607707658561e-06,8.39127494590765
"RAPGEF3",5.97453728183194,5.58472236909917,5.55298994484278,2.8301351300736e-08,7.32607707658561e-06,8.37943251864697
"GNG7",5.96514552708889,5.37156856661391,5.54426084714158,2.97485774752799e-08,7.32607707658561e-06,8.33458514310198
"MT-CO3",5.95721559206176,7.32025590340189,5.53689042707526,3.10262321177129e-08,7.32607707658561e-06,8.2967731646093
"KANSL3",5.95134276229276,3.57080565737566,5.53143196843376,3.20066015826703e-08,7.32607707658561e-06,8.26880241518283
"CPSF3L",5.94730856217647,4.36086638766646,5.52768241066477,3.2697385542399e-08,7.32607707658561e-06,8.24960456152188
"MLLT4",5.94262717614334,5.065576305686,5.52333133068256,3.35171255494153e-08,7.32607707658561e-06,8.22734321327895
"SMPD4",5.9420254396041,4.35769651412304,5.52277205106069,3.3623928480166e-08,7.32607707658561e-06,8.22448305296059
"USP31",5.94099591872342,4.56459755123405,5.52181517041391,3.38074254301988e-08,7.32607707658561e-06,8.21959022958992
"NRG3",5.94004950498902,4.35651095335399,5.52093553309593,3.39769664280222e-08,7.32607707658561e-06,8.21509312289416
"LRRC8D",5.93792706373901,3.56275623824341,5.51896284561172,3.43601856644936e-08,7.32607707658561e-06,8.20501045081135
"FBXL3",5.93751023060424,4.06250613836255,5.5185754231057,3.44359383323379e-08,7.32607707658561e-06,8.20303070539408
"ITGB4",5.92947784893104,4.05768670935862,5.51110978475408,3.5927731844353e-08,7.38568694710783e-06,8.16490812018904
"CAPRIN1",5.92632942747213,3.55579765648328,5.50818350747456,3.65294037714143e-08,7.38568694710783e-06,8.14997943720257
"RPS27",5.92353194177977,4.34660041542844,5.50558340487452,3.70722014410873e-08,7.38568694710783e-06,8.13672141797031
"THBS2",5.92166410101646,4.05299846060987,5.50384735394907,3.743896609133e-08,7.38568694710783e-06,8.12787271528705
"SMARCA2",5.91595505514347,4.54957303308608,5.49854112305087,3.8581928806849e-08,7.39708344222768e-06,8.10084400039017
"MIRLET7BHG",5.91458967732062,4.04875380639237,5.49727208262756,3.88602540282929e-08,7.39708344222768e-06,8.09438366466537
"DCUN1D4",5.91095350616209,4.54657210369725,5.49389246995991,3.96109997767714e-08,7.4099887513443e-06,8.07718625974045
"MZT2B",5.90451997582549,4.04271198549529,5.48791287228,4.09739022675232e-08,7.53503117970553e-06,8.04678455169637
"CANX",5.90071611383852,5.04042966830311,5.4843774005993,4.1801002262344e-08,7.54645569477017e-06,8.02882494055222
"B3GAT3",5.89615556318584,4.33017458827208,5.48013863017697,4.28139880016407e-08,7.54645569477017e-06,8.00730794450696
"B3GAT1",5.89386295787336,5.53631777472401,5.47800778495045,4.33321697218086e-08,7.54645569477017e-06,7.99649755647829
"YPEL2",5.88981766369582,5.43756805924629,5.47424791588743,4.42613679511107e-08,7.54645569477017e-06,7.97743291802711
"MAT2A",5.88570160930349,6.19238501302578,5.47042227926072,4.52266374898689e-08,7.54645569477017e-06,7.95804823634316
"EFNA1",5.87751037139425,4.52650622283655,5.46280899314329,4.72086818233585e-08,7.54645569477017e-06,7.91951167457133
"ARF1",5.87729466279472,4.52637679767683,5.46260850436438,4.72619987316125e-08,7.54645569477017e-06,7.91849757548704
"MT-ND3",5.87686409342862,6.34804655094454,5.46220831481869,4.73685975940351e-08,7.54645569477017e-06,7.9164734744803
"TIMP2",5.87636280909866,5.52581768545919,5.46174239976745,4.7492997478875e-08,7.54645569477017e-06,7.914117130168
"BRI3",5.87436757808113,3.52462054684867,5.45988794690268,4.79912850635154e-08,7.54645569477017e-06,7.90474031078887
"MT-ND1",5.86783481173511,6.2666274352059,5.45381611504019,4.96584887368877e-08,7.60637385016377e-06,7.87406109967229
"TMCC3",5.8656471957128,4.01938831742768,5.45178285134093,5.02292278354188e-08,7.60637385016377e-06,7.86379523563035
"RHOG",5.86471076838714,4.51882646103228,5.45091249581745,5.04754762407181e-08,7.60637385016377e-06,7.85940201671745
"MT-ND4",5.8608568444421,7.67747815410894,5.44733049441626,5.15013017218444e-08,7.65464552989057e-06,7.84132883912202
"MT-ATP6",5.84567866609985,6.71210266772876,5.4332232476556,5.57414571842826e-08,8.11049297695596e-06,7.77026551160069
"HP1BP3",5.84457267118454,6.2029023141001,5.43219528877711,5.60633155089122e-08,8.11049297695596e-06,7.76509451228988
"PRPF19",5.84139146112919,3.50483487667751,5.42923853637662,5.69991600240249e-08,8.12898894649372e-06,7.75022644915522
"PMPCB",5.83526665450332,4.00115999270199,5.4235458796899,5.88437628219168e-08,8.12898894649372e-06,7.72162365588542
"KLC1",5.8345319071996,5.08568164504092,5.42286297418658,5.90688940813611e-08,8.12898894649372e-06,7.71819440814123
"BANK1",5.83324044655434,3.4999442679326,5.42166263554293,5.94666302832874e-08,8.12898894649372e-06,7.71216788782947
"CSRP1",5.82863212455061,6.3878591314927,5.41737946438805,6.09071347717683e-08,8.12898894649372e-06,7.69067431515446
"RANBP9",5.82843609908528,3.99706165945117,5.41719726995415,6.09691536982946e-08,8.12898894649372e-06,7.68976041377528
"OST4",5.82573232523678,3.49543939514206,5.41468426714143,6.18308469087516e-08,8.12898894649372e-06,7.67715813291264
"VAMP3",5.82463198861852,3.49477919317111,5.41366156732571,6.21848924017492e-08,8.12898894649372e-06,7.67203114169595
"PDXK",5.8201732965083,3.49210397790498,5.40951746858011,6.36397382114344e-08,8.22013285231027e-06,7.65126588922572
"XPR1",5.81760678823133,3.4905640729388,5.40713204624813,6.44920730272901e-08,8.23222343936585e-06,7.63932022463585
"TANK",5.81359079888467,3.9881544793308,5.40339941434567,6.58480150260174e-08,8.30756933758475e-06,7.62063860667207
"RP3-406A7.7",5.80844087525825,3.98506452515495,5.39861285552693,6.76272799585548e-08,8.43397686839448e-06,7.5967010210767
"ZNF84",5.80522525255768,3.48313515153461,5.39562411854524,6.8761782858902e-08,8.47801527294416e-06,7.58176510297306
"SEPW1",5.79678927304511,6.96671352557702,5.38778335913603,7.18264069167826e-08,8.62940355265087e-06,7.54262099305441
"AASDHPPT",5.79605748322198,3.97763448993319,5.3871032024414,7.20984018555455e-08,8.62940355265087e-06,7.53922807038339
"ANKRD10",5.79398805412171,5.2688740828336,5.38517978671173,7.28729875949478e-08,8.62940355265087e-06,7.52963553974053
"GIPC1",5.79137228481484,3.9748233708889,5.38274857907608,7.3863607844027e-08,8.62940355265087e-06,7.51751543182469
"AUP1",5.79110027788357,4.63562421417382,5.38249576422482,7.39673653719929e-08,8.62940355265087e-06,7.51625540801419
"MGAT3",5.78903016355603,3.47341809813362,5.38057171161568,7.47616528985421e-08,8.62940355265087e-06,7.50666791007385
"NAV2",5.78537025361429,5.13218619961226,5.37717003510974,7.61861923146991e-08,8.68146221749493e-06,7.48972584276649
"CGGBP1",5.77776537009349,5.05162172277725,5.37010173178671,7.92307804296861e-08,8.68146221749493e-06,7.45455638381309
"ANKRD23",5.77593388717732,3.96556033230639,5.36839947339616,7.99814284369634e-08,8.68146221749493e-06,7.44609344050323
"PLS3",5.77446818697923,3.96468091218754,5.36703718907552,8.05871144309722e-08,8.68146221749493e-06,7.43932264417428
"CLCN4",5.77421227988472,4.62549141537452,5.36679933809969,8.06933199705489e-08,8.68146221749493e-06,7.43814065855596
"PRKX",5.77414229443576,4.25696662702203,5.36673429063642,8.07223886475026e-08,8.68146221749493e-06,7.43781741835818
"RCAN2",5.77392282577627,4.75683494582634,5.3665303070973,8.08136114255288e-08,8.68146221749493e-06,7.43680378887034
"DNASE1",5.76364462910743,3.95818677746446,5.35697731243665,8.51994118254228e-08,9.06287861084154e-06,7.38937645868752
"MT3",5.75949063388251,6.70162092849434,5.3531164119808,8.70366026147973e-08,9.10991672512101e-06,7.37023239396567
"NUBP2",5.7563694705072,3.45382168230432,5.35021546952757,8.84421816172049e-08,9.10991672512101e-06,7.35585731021603
"ITM2C",5.75525723292089,3.95315433975254,5.34918170844421,8.89483563429852e-08,9.10991672512101e-06,7.35073658152676
"TMBIM6",5.75506207947643,5.90648254549012,5.34900032450371,8.90374586434281e-08,9.10991672512101e-06,7.34983819941924
"CCDC92",5.7533133941795,3.9519880365077,5.34737502175431,8.98397317592579e-08,9.10991672512101e-06,7.3417895468235
"PCSK1N",5.74593582457438,3.44756149474463,5.34051799368635,9.33021908467161e-08,9.37341454339694e-06,7.30785982468679
"RPL22",5.74032761702726,3.44419657021636,5.33530548623202,9.6020329046217e-08,9.55798688212344e-06,7.28209659227483
"SLC25A18",5.73500985166862,3.44100591100117,5.33036292814382,9.86684059334499e-08,9.5947557480092e-06,7.25769084342233
"ZBTB1",5.7346468638439,4.44078811830634,5.33002555176709,9.88517171266272e-08,9.5947557480092e-06,7.2560257447326
"FAN1",5.73426949570795,3.94056169742477,5.32967480971535,9.90426399794498e-08,9.5947557480092e-06,7.25429479238066
"ATP1A1",5.7321543655908,4.73177386971506,5.32770891751006,1.00119378544645e-07,9.61323236468498e-06,7.24459499679849
"SLC25A36",5.72458460202412,4.22723201157505,5.32067325617133,1.04066501770841e-07,9.7908172553187e-06,7.20991006585117
"PRDX5",5.72402435949996,3.93441461569997,5.32015254285804,1.04364542673895e-07,9.7908172553187e-06,7.20734483595339
"ADAMTS18",5.72344051496093,5.09502835642023,5.3196098928248,1.04676018582209e-07,9.7908172553187e-06,7.2046718046602
"PADI2",5.71763952537887,4.43058371522732,5.3142182055192,1.07820081151872e-07,9.99869983331462e-06,7.17812778988243
"ASXL3",5.71549637495255,3.42929782497153,5.31222627004265,1.09004605734362e-07,1.00228811204901e-05,7.16832802803177
"PLOD1",5.7123837534261,3.42743025205566,5.30933326674832,1.10747415175639e-07,1.00975584424847e-05,7.15410180890208
"RALGAPB",5.7064830086565,4.21637105555448,5.30384886271383,1.14125652832696e-07,1.03188611102896e-05,7.12715375938485
"PPP2R5A",5.70095245001145,4.21305272036745,5.29870852546316,1.17382349002005e-07,1.05256073278657e-05,7.10192159396365
"KDSR",5.69595585259848,4.21005476191967,5.29406447457121,1.20401807224324e-07,1.06332475223585e-05,7.07914656626277
"HMOX2",5.69512290605859,3.41707374363515,5.29329029850662,1.20912413634413e-07,1.06332475223585e-05,7.07535184846574
"AASS",5.69257461722143,3.91554477033286,5.2909218100996,1.2248759010263e-07,1.06332475223585e-05,7.06374586156979
"GRB10",5.69255008284322,4.41553004970593,5.29089900680136,1.22502851640075e-07,1.06332475223585e-05,7.06363414686332
"FAM127B",5.69023249596263,3.41413949757758,5.28874494263921,1.23952825605544e-07,1.0643418648437e-05,7.05308343007864
"ZNF800",5.68896931305327,4.20586283819254,5.28757088653021,1.24750100297065e-07,1.0643418648437e-05,7.04733465202608
"SEC61A1",5.68768953026936,4.2050949685222,5.28638140178932,1.25562911244234e-07,1.0643418648437e-05,7.04151162910582
"TMOD2",5.68480627989629,4.41088376793777,5.28370158583456,1.27412929936482e-07,1.07165138745026e-05,7.02839761509107
"PREPL",5.681255937903,4.99371606346295,5.2804017464563,1.29727234875521e-07,1.07732725030564e-05,7.0122585742951
"ACTR1A",5.6789311958698,3.90735871752188,5.27824103198994,1.31264605263121e-07,1.07732725030564e-05,7.00169629238839
"DGCR8",5.67872453751783,3.4072347225107,5.27804895489737,1.31402119970498e-07,1.07732725030564e-05,7.00075756570426
"HELZ",5.67773954847287,4.40664372908372,5.27713346403935,1.32059469392304e-07,1.07732725030564e-05,6.9962838123895
"ANKZF1",5.67581056797783,4.19796759114727,5.27534058723777,1.33356035741723e-07,1.07978581178933e-05,6.98752476212291
"METTL7A",5.67212327753926,5.19575521688413,5.27191346212946,1.35868805213428e-07,1.08664974519791e-05,6.97078991907224
"MAPK1",5.67099530673956,4.40259718404374,5.27086507792608,1.36646587131609e-07,1.08664974519791e-05,6.96567277281088
"NISCH",5.6697989108283,4.40187934649698,5.2697530965036,1.37476257512961e-07,1.08664974519791e-05,6.96024632174161
"DCAF10",5.66794293487668,4.19324701128659,5.26802807324054,1.3877298139382e-07,1.08664974519791e-05,6.95183050228943
"PHF10",5.66731929907186,3.40039157944311,5.26744843950656,1.3921134984563e-07,1.08664974519791e-05,6.94900327897101
"LDLRAP1",5.66275024459432,4.19013139711717,5.26320176526648,1.42464154846395e-07,1.10264237727273e-05,6.9282991762896
"GPAT4",5.66103015079961,4.18909934084035,5.26160303667954,1.43707673662123e-07,1.10264237727273e-05,6.92050911151981
"ANKRD13D",5.66003164636899,3.39601898782139,5.26067498404524,1.44434338411299e-07,1.10264237727273e-05,6.9159881099442
"ATP5I",5.65547932477716,4.89328759486629,5.25644386206329,1.47792588422482e-07,1.10264237727273e-05,6.89538633656273
"ATP5E",5.65524160686471,4.89314496411883,5.25622291688958,1.47970012233177e-07,1.10264237727273e-05,6.89431098691777
"CNN3",5.65437395350109,3.39262437210065,5.25541648282172,1.48619346275882e-07,1.10264237727273e-05,6.89038642126795
"TPI1",5.65405767703657,4.39243460622194,5.25512252197682,1.4885672582243e-07,1.10264237727273e-05,6.88895599079607
"PAFAH1B2",5.6533485940476,4.39200915642856,5.25446346998298,1.49390257565982e-07,1.10264237727273e-05,6.88574929646333
"SIPA1L3",5.64976746012441,4.38986047607464,5.25113501127086,1.52113173914389e-07,1.11515401146697e-05,6.86956043709658
"GLCE",5.64721075088962,4.38832645053377,5.24875869658691,1.54086470803441e-07,1.11856262258871e-05,6.85800886395543
"P4HTM",5.64494393630633,3.8869663617838,5.24665182236485,1.55856710758729e-07,1.11856262258871e-05,6.8477714487458
"NFYC",5.64360990676725,3.38616594406035,5.24541191837443,1.56907680514978e-07,1.11856262258871e-05,6.84174860971733
"SEC11A",5.64357911252096,3.38614746751258,5.24538329688762,1.56932021458386e-07,1.11856262258871e-05,6.8416095975297
"ARHGAP17",5.64215028705215,4.67777142259187,5.24405528551419,1.58065443709747e-07,1.11856262258871e-05,6.83516039052734
"MYRF",5.64127493473086,7.23498481990906,5.24324169570648,1.58763727077107e-07,1.11856262258871e-05,6.83121016997818
"LINC00685",5.63443722200026,3.88066233320015,5.23688643365895,1.6432189927349e-07,1.13798861103866e-05,6.800374574981
"BNIP2",5.63404258868586,3.38042555321152,5.23651964461347,1.64648363636016e-07,1.13798861103866e-05,6.7985960638935
"RP11-298D21.1",5.6332191503978,5.17241274059926,5.23575430592395,1.65331582070918e-07,1.13798861103866e-05,6.79488543996345
"GCC2",5.63275690538443,4.37965414323066,5.23532467567976,1.65716313865538e-07,1.13798861103866e-05,6.79280268317014
"PDPR",5.62994992343504,3.87796995406103,5.23271574685314,1.68071253649528e-07,1.14690132207382e-05,6.78015881670848
"CDIP1",5.62805683970281,3.37683410382169,5.230956234035,1.69677707112423e-07,1.15062695135612e-05,6.7716351034824
"SORCS2",5.62311317608435,4.66634915601119,5.22636138207091,1.73943176582417e-07,1.16142015259793e-05,6.74938950466438
"AES",5.622641086209,4.16606590208598,5.22592260159181,1.74355883543419e-07,1.16142015259793e-05,6.74726620751464
"MRPS5",5.62249860166838,4.87349916100103,5.22579017037848,1.74480631219781e-07,1.16142015259793e-05,6.746625396302
"FAM20C",5.61895439103757,3.37137263462254,5.22249602975019,1.77611565982013e-07,1.17505212860051e-05,6.73069085839323
"ATP6V0B",5.61530553875225,5.4541458239725,5.21910463070207,1.80891662845012e-07,1.18949972234447e-05,6.71429635554675
"UFC1",5.60056945297216,3.36034167178329,5.20540828363732,1.94744425891881e-07,1.24666953085402e-05,6.64819462916223
"KRT10",5.59976314416533,4.15233913685977,5.20465886581874,1.95531277658261e-07,1.24666953085402e-05,6.64458277818084
"RPS4X",5.59806007982135,4.65131729825338,5.20307596513013,1.97203358266959e-07,1.24666953085402e-05,6.63695563033851
"USP15",5.59757209294848,4.65102450612966,5.20262240930306,1.97685009137559e-07,1.24666953085402e-05,6.63477061614748
"MAP2K7",5.59710517861724,3.35826310717034,5.20218843919555,1.98146925422911e-07,1.24666953085402e-05,6.63268013486603
"CRYAB",5.5958164041123,9.07245471314402,5.20099059716537,1.99427324676163e-07,1.24666953085402e-05,6.62691090426687
"DFNB31",5.59546102847481,4.94223911780604,5.20066029588034,1.99781795137982e-07,1.24666953085402e-05,6.62532029021467
"AHR",5.59487828185251,3.3569269691115,5.20011866629777,2.00364375891736e-07,1.24666953085402e-05,6.6227122125416
"PCBP1",5.5947400597536,4.94180653657331,5.19999019677968,2.00502799383944e-07,1.24666953085402e-05,6.62209364054054
"ADGRG1",5.59406719769386,3.85644031861632,5.1993648100634,2.01177963047893e-07,1.24666953085402e-05,6.61908266425967
"PLD3",5.5920092751538,4.85520556509228,5.19745208902189,2.03256590735338e-07,1.24666953085402e-05,6.60987595753693
"S100B",5.59129629654295,5.30822307573003,5.19678941627082,2.0398157260537e-07,1.24666953085402e-05,6.6066870333531
"NKX6-2",5.59076568045064,6.25813686929919,5.19629623902777,2.04522743310614e-07,1.24666953085402e-05,6.6043140220162
"GGA1",5.58887478020324,4.35332486812194,5.19453875563362,2.06462562247665e-07,1.25146301697607e-05,6.59585940466634
"MARCH8",5.58704665918459,3.85222799551075,5.19283962193412,2.08354876749255e-07,1.25591689596079e-05,6.58768820574344
"CDKN1C",5.58510174892162,4.85106104935297,5.19103193932634,2.10386481747938e-07,1.26115653423488e-05,6.57899792583115
"KIAA1033",5.58389089956275,4.64281579009823,5.18990652425278,2.11660960496975e-07,1.26116279859594e-05,6.57358911712105
"MARCKSL1",5.58262290326388,6.5457324533477,5.18872799437413,2.13003586138736e-07,1.26116279859594e-05,6.56792629272938
"H2AFZ",5.58141124762752,3.84884674857651,5.18760182991186,2.14294242963099e-07,1.26116279859594e-05,6.56251628526548
"SAR1A",5.580717171412,3.3484303028472,5.18695672585377,2.15036974875805e-07,1.26116279859594e-05,6.5594177839982
"PSAP",5.5740681786064,7.38817232778901,5.18077686815916,2.22279290806619e-07,1.29091873200932e-05,6.52975481746852
"NRXN1",5.57387775435434,4.3443266526126,5.18059987973193,2.22490140908519e-07,1.29091873200932e-05,6.52890580393462
"RANGAP1",5.57106966698213,5.00360584763296,5.17798992347816,2.2562196719406e-07,1.30212677875295e-05,6.5163892106192
"CCNT2",5.56937056517775,4.13410358946723,5.17641070574298,2.27537595232305e-07,1.30248278615106e-05,6.50881880315714
"SERHL2",5.56811199039411,3.34086719423646,5.17524093262269,2.28966679650309e-07,1.30248278615106e-05,6.50321266799817
"INTS1",5.56783269427737,3.34069961656642,5.17498134289135,2.29284988161154e-07,1.30248278615106e-05,6.50196875655377
"SPNS2",5.56324850348267,4.3379491020896,5.17072060031207,2.34571011815971e-07,1.31514941638093e-05,6.48156089325062
"GUK1",5.56206876766775,5.29068655840491,5.16962410349419,2.35950298703573e-07,1.31514941638093e-05,6.47631167451577
"SLC6A8",5.56195806748534,6.03333355188058,5.16952121401994,2.36080125105737e-07,1.31514941638093e-05,6.47581917266667
"SARS",5.56171684902998,4.12951135977857,5.16929701529225,2.36363259165237e-07,1.31514941638093e-05,6.47474603281846
"CHADL",5.55857823652224,3.83514694191334,5.1663798548706,2.40077295453884e-07,1.32899931411972e-05,6.46078712260072
"PLOD3",5.55672386152102,4.99499836435629,5.16465631959916,2.42298077104294e-07,1.33024897319434e-05,6.45254353351251
"FXR1",5.556162884161,5.49466177794028,5.16413492329807,2.42973799340501e-07,1.33024897319434e-05,6.45005026114567
"MKNK2",5.55532938612533,3.3331976316752,5.16336023464977,2.43981148078962e-07,1.33024897319434e-05,6.44634623136152
"ZFYVE21",5.55180630555527,3.33108378333316,5.16008573320178,2.48283821630173e-07,1.34693973234369e-05,6.43069594985164
"TMEM64",5.54844491927299,4.32906695156379,5.15696151732602,2.5245729799214e-07,1.34814623926181e-05,6.41577320434866
"CHTOP",5.54828680664834,4.48993613143268,5.15681456070437,2.52655269344519e-07,1.34814623926181e-05,6.41507149197344
"RFNG",5.54686129183429,3.32811677510057,5.15548962639478,2.54446927519108e-07,1.34814623926181e-05,6.40874588303409
"VPS39",5.54569255238122,3.32741553142873,5.15440335006493,2.55925008135797e-07,1.34814623926181e-05,6.40356090702441
"RPS27L",5.5449660178457,4.4879436581511,5.1537280778589,2.56848018284026e-07,1.34814623926181e-05,6.40033827217082
"PRRC2B",5.54419992600971,4.91148245632698,5.1530160394095,2.57824766021033e-07,1.34814623926181e-05,6.39694063329041
"PPIE",5.54190294768816,3.32514176861289,5.15088112972169,2.60774910308468e-07,1.34814623926181e-05,6.38675628362479
"FAM200A",5.54133192247129,3.32479915348278,5.15035039451361,2.61513356903591e-07,1.34814623926181e-05,6.38422512521914
"ABCG1",5.54111523133387,4.32466913880032,5.15014899252204,2.61794109011219e-07,1.34814623926181e-05,6.3832646761956
"TRAK1",5.54037870442488,3.32422722265493,5.14946443297763,2.62750555548285e-07,1.34814623926181e-05,6.38000041853051
"NFKBIZ",5.53928016275632,4.32356809765379,5.14844340146477,2.64183385109922e-07,1.34814623926181e-05,6.37513253224134
"FAM171B",5.53922029794471,4.1160134291274,5.14838776055381,2.64261683339293e-07,1.34814623926181e-05,6.37486728547303
"CYB5R3",5.5389166894062,3.82335001364372,5.14810557382001,2.64659123467987e-07,1.34814623926181e-05,6.37352211225073
"UBTF",5.53534307362815,3.32120584417689,5.14478410279285,2.69380791011833e-07,1.36472511413228e-05,6.35769433009311
"MIR325HG",5.53413146856174,4.32047888113704,5.14365798533246,2.71000024636644e-07,1.36472511413228e-05,6.35233036938935
"STRBP",5.5329943236787,3.31979659420722,5.14260107434446,2.72528296297645e-07,1.36472511413228e-05,6.34729712348511
"YWHAG",5.53125911368412,4.47971951565415,5.1409882961162,2.74876394835072e-07,1.36472511413228e-05,6.33961870714668
"KIFC3",5.53083847844496,3.31850308706697,5.14059733977208,2.75448537143666e-07,1.36472511413228e-05,6.33775773171361
"MRPS21",5.53082958583509,3.81849775150105,5.14058907460093,2.75460645156654e-07,1.36472511413228e-05,6.33771839053536
"SCRIB",5.52628146385273,3.31576887831164,5.13636185591527,2.81721119038058e-07,1.38939733707406e-05,6.31760564881853
"MICALL2",5.52064151054852,4.60486615668969,5.13111984259937,2.89675524540855e-07,1.4105728406498e-05,6.29268758262375
"EIF4G2",5.52034725537037,4.31220835322222,5.1308463492779,2.9009643130864e-07,1.4105728406498e-05,6.29138822235459
"SEC23B",5.5199118562035,3.3119471137221,5.13044167070923,2.90720316132691e-07,1.4105728406498e-05,6.28946573115243
"DNAJB2",5.51953395563218,6.81172037337931,5.13009043378934,2.91262861227871e-07,1.4105728406498e-05,6.28779724609488
"HEPACAM",5.51847945248672,6.1330157663794,5.12911033355943,2.92781968515496e-07,1.4105728406498e-05,6.28314206802935
"LRP2",5.51776525858774,5.97162320259633,5.1284465312677,2.93815172338115e-07,1.4105728406498e-05,6.27998971419542
"EIF4B",5.51426335385163,3.30855801231098,5.12519171154357,2.98932447643561e-07,1.42881808675447e-05,6.26453869229122
"NT5C2",5.51196854271033,4.3071811256262,5.12305881612559,3.02332381121743e-07,1.43873084875917e-05,6.25441890060318
"VPS35",5.51079672295551,3.8064780337733,5.12196967683183,3.04082890868392e-07,1.44074208118867e-05,6.24925296634219
"MRPL20",5.50722468095279,3.80433480857167,5.11864966853864,3.09479542373835e-07,1.44521593705596e-05,6.23351249729137
"PTCH1",5.50703143452779,3.30421886071668,5.11847005706343,3.09774121312745e-07,1.44521593705596e-05,6.23266123354049
"LLGL1",5.50700958466825,3.80420575080095,5.11844974887141,3.09807445601814e-07,1.44521593705596e-05,6.23256498529086
"DYNLL1",5.50665080881937,6.15421034436217,5.1181162872848,3.1035512749681e-07,1.44521593705596e-05,6.23098463855921
"CHD2",5.50551707968026,4.80331024780816,5.117062551035,3.12091949897027e-07,1.44565107444124e-05,6.22599143083138
"KLHL21",5.50273658334393,3.80164195000636,5.11447823906757,3.16391370906433e-07,1.44565107444124e-05,6.21374982880018
"FAM195B",5.50201727946084,4.3012103676765,5.11380968733851,3.17512891826066e-07,1.44565107444124e-05,6.21058397948995
"GRN",5.50165804037877,3.30099482422726,5.1134757952032,3.18074444787292e-07,1.44565107444124e-05,6.20900302689977
"EEF1A1",5.50156699205213,6.46190424267496,5.11339117100245,3.18216921347883e-07,1.44565107444124e-05,6.20860235446558
"LRP4",5.50142262769761,6.49701228800794,5.11325699260984,3.18442955568163e-07,1.44565107444124e-05,6.20796707008497
"ATP6V1F",5.49855961144181,3.79913576686508,5.11059598310728,3.22957792233628e-07,1.45422510384853e-05,6.19537163137682
"PABPN1",5.4977737999588,5.25210957777954,5.10986561637629,3.24207748060864e-07,1.45422510384853e-05,6.19191571065586
"B4GAT1",5.4976829803018,3.79860978818108,5.10978120471086,3.24352511641792e-07,1.45422510384853e-05,6.19151632668168
"ZNF428",5.49604818238287,4.0901101597903,5.10826175375132,3.26969023392479e-07,1.4599234172051e-05,6.18432834949768
"RP11-381K20.2",5.49393937148808,4.881326123614,5.10630173490101,3.30374308445129e-07,1.4620087443457e-05,6.17505936110574
"SOX8",5.49385883522833,5.296315301137,5.10622688106388,3.30505033950787e-07,1.4620087443457e-05,6.1747054455658
"WFS1",5.4932600880097,3.29595605280582,5.10567037984417,3.31478480284831e-07,1.4620087443457e-05,6.17207442141049
"MTRR",5.49191114365547,3.29514668619328,5.10441661338798,3.33681754287594e-07,1.46576802996777e-05,6.1661479203458
"RP11-446H18.5",5.48924053597971,4.0860255719484,5.10193443663176,3.38085519611883e-07,1.47270931533043e-05,6.1544190689361
"JTB",5.4886523315546,4.45415544637644,5.10138773433432,3.39062966246763e-07,1.47270931533043e-05,6.15183654249519
"EGLN3",5.48848955353308,3.79309373211985,5.10123644149371,3.39333943624522e-07,1.47270931533043e-05,6.15112191035521
"C1orf27",5.48403519091217,4.08290236490788,5.09709636676025,3.46830807491137e-07,1.49924870967284e-05,6.1315744815892
"SNHG25",5.47966122173679,4.94876078048575,5.09303101312628,3.54347806424899e-07,1.52566416655165e-05,6.11239529340218
"LRPAP1",5.4761882128223,3.78571292769338,5.08980305041205,3.60428204545261e-07,1.54125588728767e-05,6.09717757812317
"PSIP1",5.47530552927055,4.28518331756233,5.08898264664585,3.61989547373339e-07,1.54125588728767e-05,6.0933114530994
"NDUFA10",5.47516955495421,5.28510173297252,5.08885626631282,3.62230646321065e-07,1.54125588728767e-05,6.09271594544738
"NPTX2",5.47414890521682,4.28448934313009,5.08790763088524,3.64045336658524e-07,1.54292652450976e-05,6.08824642100541
"TRAPPC12",5.47073531724825,4.28244119034895,5.08473489653426,3.70178583364947e-07,1.56281619825279e-05,6.07330404116691
"MRPL51",5.4686816729104,3.78120900374624,5.08282615183648,3.73916317364649e-07,1.56352602149356e-05,6.06431906539605
"UQCR10",5.46700496644447,4.28020297986668,5.0812677492847,3.76994990385749e-07,1.56352602149356e-05,6.05698574605812
"FOXRED1",5.46642597483632,3.27985558490179,5.08072960977254,3.78063773242598e-07,1.56352602149356e-05,6.05445396447492
"COL18A1",5.46640371875177,3.27984223125106,5.08070892401765,3.78104914913149e-07,1.56352602149356e-05,6.05435664968564
"PRAF2",5.46624789731273,3.27974873838764,5.08056409692171,3.78393080982952e-07,1.56352602149356e-05,6.05367533112414
"GLUL",5.46526923029975,7.3565705927059,5.07965448203003,3.80207816366073e-07,1.56352602149356e-05,6.04939662074261
"GPRC5B",5.46447562225683,7.84332688182658,5.0789168688435,3.81685562626942e-07,1.56352602149356e-05,6.04592754657189
